ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE_YEARS,EMPLOYED_SPECIAL_VALUE,EMPLOYED_YEARS,TARGET_BAD,LOG_INCOME
5042010,F,0,0,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,Managers,2.0,34.0,0,2.5,0,11.967187086434018
5042011,F,0,0,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,Managers,2.0,34.0,0,2.5,0,11.967187086434018
5042012,F,0,0,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,Managers,2.0,34.0,0,2.5,0,11.967187086434018
5042013,F,0,0,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,Managers,2.0,34.0,0,2.5,0,11.967187086434018
5042014,F,0,0,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,Managers,2.0,34.0,0,2.5,0,11.967187086434018
5042016,M,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2.0,28.4,0,0.3,0,12.100717685412471
5042017,M,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2.0,28.4,0,0.3,0,12.100717685412471
5042018,M,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2.0,28.4,0,0.3,0,12.100717685412471
5042019,M,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2.0,28.4,0,0.3,0,12.100717685412471
5042020,M,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2.0,28.4,0,0.3,0,12.100717685412471
5042021,M,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2.0,28.4,0,0.3,0,12.100717685412471
5042022,F,0,0,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0,0,0,Managers,1.0,58.6,0,0.4,0,12.218500103788143
5042024,F,0,0,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0,0,0,Managers,1.0,58.6,0,0.4,0,12.218500103788143
5042025,F,0,0,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0,0,0,Managers,1.0,58.6,0,0.4,0,12.218500103788143
5042026,F,0,0,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0,0,0,Managers,1.0,58.6,0,0.4,0,12.218500103788143
5042027,M,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,31.5,0,4.8,0,11.407576060361786
5042028,M,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,31.5,0,4.8,0,11.407576060361786
5042029,M,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,31.5,0,4.8,0,11.407576060361786
5042030,M,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,31.5,0,4.8,0,11.407576060361786
5042031,M,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,31.5,0,4.8,0,11.407576060361786
5042032,M,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,31.5,0,4.8,0,11.407576060361786
5042033,F,0,0,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2.0,38.5,0,17.7,0,12.506180941677357
5042034,F,0,0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2.0,35.8,0,6.8,0,12.218500103788143
5042035,F,0,0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2.0,35.8,0,6.8,0,12.218500103788143
5042036,F,0,0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2.0,35.8,0,6.8,0,12.218500103788143
5042037,F,0,0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2.0,35.8,0,6.8,0,12.218500103788143
5042038,F,0,0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2.0,35.8,0,6.8,0,12.218500103788143
5042039,F,0,0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2.0,35.8,0,6.8,0,12.218500103788143
5042040,F,0,0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2.0,35.8,0,6.8,0,12.218500103788143
5097127,F,0,0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2.0,35.8,0,6.8,0,12.218500103788143
5042041,F,0,0,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,0,1,0,Unknown,1.0,63.8,1,-1.0,0,11.302216779257382
5042042,F,0,0,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,0,1,0,Unknown,1.0,63.8,1,-1.0,0,11.302216779257382
5042043,F,0,0,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,0,1,0,Unknown,1.0,63.8,1,-1.0,0,11.302216779257382
5042044,F,0,0,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,0,1,0,Unknown,1.0,63.8,1,-1.0,0,11.302216779257382
5042045,F,0,0,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,0,1,0,Unknown,1.0,63.8,1,-1.0,0,11.302216779257382
5042046,F,0,0,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,0,1,0,Unknown,1.0,63.8,1,-1.0,0,11.302216779257382
5042047,M,1,0,0,157500.0,State servant,Secondary / secondary special,Separated,House / apartment,1,0,0,Laborers,1.0,52.2,0,1.3,0,11.967187086434018
5042048,F,0,0,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,Sales staff,1.0,45.2,0,5.5,0,11.967187086434018
5042049,F,0,0,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,Sales staff,1.0,45.2,0,5.5,0,11.967187086434018
5042050,F,0,0,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,Sales staff,1.0,45.2,0,5.5,0,11.967187086434018
5042051,F,0,0,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,Sales staff,1.0,45.2,0,5.5,0,11.967187086434018
5042052,F,0,0,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,Sales staff,1.0,45.2,0,5.5,0,11.967187086434018
5042059,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042060,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042061,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042062,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042063,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042064,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,1,12.506180941677357
5042065,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042067,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042068,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042069,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042072,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042073,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042074,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042075,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042076,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042077,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Unknown,4.0,44.0,0,20.2,0,12.506180941677357
5042078,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042079,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042080,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042081,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042082,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042083,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042084,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042085,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042087,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042088,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042089,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042090,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042091,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042092,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042093,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042094,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5097128,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5097129,F,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.4,0,4.6,0,12.660331092405906
5042095,F,0,0,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,2.0,39.3,0,11.2,0,11.58989576532275
5042096,F,0,0,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,2.0,39.3,0,11.2,0,11.58989576532275
5042097,F,0,0,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,2.0,39.3,0,11.2,0,11.58989576532275
5042098,F,0,0,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,2.0,39.3,0,11.2,0,11.58989576532275
5042099,F,0,0,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,2.0,39.3,0,11.2,0,11.58989576532275
5042100,F,0,0,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,2.0,39.3,0,11.2,0,11.58989576532275
5097130,F,0,0,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,2.0,39.3,0,11.2,0,11.58989576532275
5042105,F,0,0,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,Sales staff,2.0,45.6,0,27.4,0,11.87757552297847
5042106,F,0,0,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,Sales staff,2.0,45.6,0,27.4,0,11.87757552297847
5042107,F,0,0,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,Sales staff,2.0,45.6,0,27.4,0,11.87757552297847
5042108,F,0,0,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,Sales staff,2.0,45.6,0,27.4,0,11.87757552297847
5042112,F,0,0,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,Sales staff,2.0,45.6,0,27.4,0,11.87757552297847
5042113,F,0,0,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,Sales staff,2.0,45.6,0,27.4,0,11.87757552297847
5042114,F,0,0,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,Sales staff,2.0,45.6,0,27.4,0,11.87757552297847
5042115,F,0,0,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,Sales staff,2.0,45.6,0,27.4,0,11.87757552297847
5042116,F,0,0,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,Sales staff,2.0,45.6,0,27.4,0,11.87757552297847
5042117,F,0,0,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,Sales staff,2.0,45.6,0,27.4,0,11.87757552297847
5097131,F,0,0,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,Sales staff,2.0,45.6,0,27.4,0,11.87757552297847
5042122,F,1,0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,48.7,1,-1.0,0,11.407576060361786
5042123,F,1,0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,48.7,1,-1.0,0,11.407576060361786
5042124,F,1,0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,48.7,1,-1.0,0,11.407576060361786
5042125,F,1,0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,48.7,1,-1.0,0,11.407576060361786
5042126,F,1,0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,48.7,1,-1.0,0,11.407576060361786
5097141,F,1,0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,48.7,1,-1.0,0,11.407576060361786
5042129,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042130,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042131,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042135,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042136,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042137,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042138,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042139,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042140,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042141,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042142,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042143,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042144,F,0,0,0,247500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,38.7,0,20.3,0,12.419169901386761
5042145,F,1,0,2,90000.0,State servant,Higher education,Married,House / apartment,1,0,0,Core staff,4.0,28.5,0,6.2,0,11.407576060361786
5042146,F,1,0,2,90000.0,State servant,Higher education,Married,House / apartment,1,0,0,Core staff,4.0,28.5,0,6.2,0,11.407576060361786
5042147,F,1,0,2,90000.0,State servant,Higher education,Married,House / apartment,1,0,0,Core staff,4.0,28.5,0,6.2,0,11.407576060361786
5042149,F,1,0,0,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Managers,2.0,44.8,0,0.6,0,12.793862088206213
5042150,F,0,0,2,81000.0,Commercial associate,Secondary / secondary special,Married,With parents,0,0,0,Cleaning staff,4.0,30.9,0,3.2,0,11.302216779257382
5042153,M,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,53.7,0,4.4,0,12.100717685412471
5042154,M,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,53.7,0,4.4,0,12.100717685412471
5042156,M,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,53.7,0,4.4,0,12.100717685412471
5042159,F,0,0,0,180000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,52.2,1,-1.0,0,12.100717685412471
5042160,F,0,0,0,180000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,52.2,1,-1.0,0,12.100717685412471
5042161,F,0,0,0,180000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,52.2,1,-1.0,0,12.100717685412471
5042162,F,0,0,0,180000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,52.2,1,-1.0,0,12.100717685412471
5042163,F,0,0,0,180000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,52.2,1,-1.0,0,12.100717685412471
5042164,F,0,0,0,180000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,52.2,1,-1.0,0,12.100717685412471
5097144,F,0,0,0,180000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,52.2,1,-1.0,0,12.100717685412471
5042184,F,0,0,0,135000.0,State servant,Higher education,Married,House / apartment,1,1,0,Core staff,2.0,34.2,0,3.3,0,11.813037464800539
5042185,F,0,0,0,135000.0,State servant,Higher education,Married,House / apartment,1,1,0,Core staff,2.0,34.2,0,3.3,0,11.813037464800539
5042186,F,0,0,0,135000.0,State servant,Higher education,Married,House / apartment,1,1,0,Core staff,2.0,34.2,0,3.3,0,11.813037464800539
5042187,F,0,0,0,135000.0,State servant,Higher education,Married,House / apartment,1,1,0,Core staff,2.0,34.2,0,3.3,0,11.813037464800539
5042190,F,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2.0,53.1,0,3.4,0,11.119897691565697
5042191,F,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2.0,53.1,0,3.4,0,11.119897691565697
5042192,F,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2.0,53.1,0,3.4,0,11.119897691565697
5042193,F,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2.0,53.1,0,3.4,0,11.119897691565697
5042194,F,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2.0,53.1,0,3.4,0,11.119897691565697
5042195,F,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2.0,53.1,0,3.4,0,11.119897691565697
5042196,F,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2.0,53.1,0,3.4,0,11.119897691565697
